return-date	order-id	sku	asin	fnsku	product-name	quantity	fulfillment-center-id	detailed-disposition	reason	status	license-plate-number	customer-comments
2025-03-18T21:19:08-07:00	111-4560823-1394665	G24268-7-Black-8x10-US-V1	B0DBY8NGRN	X004CCN1OF	LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	PCA1	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory	LPNPMDR9933491	
2025-03-18T17:16:58-07:00	113-3990521-9297837	G24267-1A-Cream-5x7-US-V1	B0DBYX9CK6	X004CCOSNN	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room	1	LEX2	CUSTOMER_DAMAGED	APPAREL_TOO_LARGE	Unit returned to inventory	LPNNL45SLZNDG	
2025-03-18T16:29:08-07:00	111-3790321-2628231	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	X004CCUZEJ	LUXRUG 6x9 Area Rug - Large Modern Abstract Washable Non-Slip Sage Green Stain Resistant Living Room Rug Rainbow Low-Pile Soft Floor Carpet for Bedroom Dining Room Office Nursery	1	TUS1	CUSTOMER_DAMAGED	QUALITY_UNACCEPTABLE	Unit returned to inventory	LPNPMDK7456098	
2025-03-18T10:25:28-07:00	111-7530126-0201033	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	X004CBBSFZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor	1	LEX1	SELLABLE	APPAREL_TOO_LARGE	Unit returned to inventory	LPNNB54TR4YT6	Didn’t got my space as I  wanted .   Great colors and rug for the price .
2025-03-18T10:23:12-07:00	111-7530126-0201033	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	X004CBBSFZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor	1	LEX1	CUSTOMER_DAMAGED	APPAREL_TOO_LARGE	Unit returned to inventory	LPNNB5QNP9J48	
2025-03-18T10:22:12-07:00	113-1188408-4886624	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	X004CBBSFZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor	1	IND8	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNO326639353	Color
2025-03-18T10:07:21-07:00	112-6476792-8301858	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	X004CBGGHP	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TUS1	SELLABLE	ORDERED_WRONG_ITEM	Unit returned to inventory	LPNPMDF8594753	Bought by mistake
2025-03-18T02:52:29-07:00	112-0618971-3010626	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	X004CCZFYJ	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	MEM3	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory	LPNNJ48L4Y74M	
2025-03-18T01:19:47-07:00	112-6155540-6077023	G24267-1A-Cream-6x9-US-V1	B0DBYV567L	X004CCKPG7	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	PGA1	CUSTOMER_DAMAGED	APPAREL_TOO_LARGE	Unit returned to inventory	LPNAC905763390	
2025-03-18T01:09:12-07:00	113-0615739-5370603	G24268-7-Black-3x5-US-V1	B0DBYP9F11	X004CCTLNZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office	1	EWR7	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory	LPNRRIZ3082977	color
2025-03-17T21:03:57-07:00	112-1198707-0501803	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	X004CCRGQT	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor	1	TUS1	CUSTOMER_DAMAGED	FOUND_BETTER_PRICE	Unit returned to inventory	LPNPMDG5160992	
2025-03-17T17:00:27-07:00	114-8079429-5987467	N1338-2-Pink-8x10-US-V1	B0DBZ1H9PP	X004CCRGUP	LUXRUG Washable Area Rug 8x10 - Large Pink Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor	1	TEN1	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNPMDS9957196	
2025-03-17T16:04:34-07:00	114-3454802-7304212	G24267-2-Beige-9x12-US-V1	B0DBVN24HV	X004CBJR4J	LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TUS1	SELLABLE	APPAREL_TOO_LARGE	Unit returned to inventory	LPNPMDK7456049	Too large
2025-03-17T13:18:39-07:00	114-3410318-0773866	G24268-7-Black-6x9-US-V1	B0DBYXH8YW	X004CCN2HB	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	SDF6	CUSTOMER_DAMAGED	APPAREL_TOO_SMALL	Unit returned to inventory	LPNND4R7DHMBD	
2025-03-17T11:05:42-07:00	112-5014346-5650651	G24267-2-Beige-6x9-US-V1	B0DBVM7S5P	X004CBGGCF	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	TEN1	CUSTOMER_DAMAGED	APPAREL_TOO_SMALL	Unit returned to inventory	LPNPMDN8578092	
2025-03-17T07:29:56-07:00	111-4978700-6176217	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	X004CBGGHP	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	AUS2	SELLABLE	UNDELIVERABLE_REFUSED	Unit returned to inventory	LPNRRCR7888552	
2025-03-17T06:54:23-07:00	113-7948045-9679429	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	X004CBDMCH	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	SDF6	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNND4MYSDWFY	The green didn’t match my furniture.
2025-03-17T04:53:40-07:00	111-2250381-8291420	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	X004CCZH29	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	CHA1	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNNB5FZY1238	Doesn’t match decor anymore
2025-03-16T23:32:13-07:00	111-1752000-9958643	G24268-7-Black-3x5-US-V1	B0DBYP9F11	X004CCTLNZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office	1	LAS2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNPMDU0859863	I want a bigger one
2025-03-16T18:55:02-07:00	111-4972498-5304210	G24267-1A-Cream-6x9-US-V1	B0DBYV567L	X004CCKPG7	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	LEX1	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNNB5F8LVWXS	I went with a different color scheme
2025-03-16T11:04:57-07:00	112-0306300-5106647	G24268-7-Black-9x12-US-V1	B0DBYYXW44	X004CCKRQF	LUXRUG Area Rugs 9x12 Living Room - Large Washable Charcoal Black Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	SDF6	CUSTOMER_DAMAGED	APPAREL_TOO_LARGE	Unit returned to inventory	LPNNK47L83SQ5	
2025-03-16T01:40:06-07:00	114-9803939-4964263	amzn.gr.N1338-2-Pink-3x5-US-V1-7shxVy-VG	B0DBYLGSS5	X004KF74XD	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Pink Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	LEX1	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNNB5W7P7VYH	
2025-03-15T14:36:15-07:00	113-1054854-5997018	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	X004CCZFYJ	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	PCA1	SELLABLE	NO_REASON_GIVEN	Unit returned to inventory	LPNPMDS2936490	
2025-03-15T13:15:31-07:00	113-8625607-5221025	N1338-7-Grey-8x10-US-V1	B0DQ8FXRDX	X004HY8QCP	LUXRUG Washable Area Rug 8x10 - Large Grey Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor	1	CVG2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNNA5JW21YKD	
2025-03-15T10:53:47-07:00	112-8800135-3157065	G24267-1A-Cream-9x12-US-V1	B0DBYZ1P1H	X004CCPQYD	LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Colorful Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	MCI7	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNO236322378	Colors not as expected
2025-03-15T05:45:00-07:00	111-2542007-1780235	N1338-2-Pink-3x5-US-V1	B0DBYLGSS5	X004CCUYSV	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Pink Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory	LPNNL4ZCB8JMR	
2025-03-15T02:51:48-07:00	111-9343187-5575416	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	X004CBJR85	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	MCI7	SELLABLE	MISSED_ESTIMATED_DELIVERY	Unit returned to inventory	LPNO233770094	arrived too late
2025-03-14T20:48:42-07:00	111-7174795-4552261	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	X004CBGGHP	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	SDF6	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory	LPNNK4MHD21WQ	
2025-03-14T20:10:48-07:00	111-7239334-4738646	N1338-3-Sage Green-9x12-US-V1	B0DBZ4M9KK	X004CCV07F	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor	1	HOU3	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNPMDN6808870	Item not opened or used still sealed.
2025-03-14T18:12:55-07:00	111-3525734-8285044	N1338-2-Pink-5x7-US-V1	B0DBZ526W9	X004CCZF4T	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Pink Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room	1	IND8	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory	LPNO326801589	
2025-03-14T18:08:30-07:00	114-9024971-9509857	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	X004CBJR85	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	HOU3	SELLABLE	UNAUTHORIZED_PURCHASE	Unit returned to inventory	LPNPMDK7654083	Just wasn’t the color I was expecting.
2025-03-14T16:15:40-07:00	113-7324571-1327448	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	X004CBGGHP	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TUS1	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNPMCN9593098	Color is different than expected.
2025-03-13T05:50:17-07:00	113-3925356-2705810	G24268-7-Black-8x10-US-V1	B0DBY8NGRN	X004CCN1OF	LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TEN1	CUSTOMER_DAMAGED	MISORDERED	Unit returned to inventory	LPNPMDS6958478	
2025-03-13T05:38:47-07:00	113-1950964-7331402	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	X004CBGGHP	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TEN1	SELLABLE	UNAUTHORIZED_PURCHASE	Unit returned to inventory	LPNPMDS3957493	2 were purchased.
2025-03-13T04:47:14-07:00	112-8800135-3157065	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	X004CBDMCH	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	MCI7	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNO233769919	Colors not as expected
2025-03-12T23:54:14-07:00	114-8793876-9624216	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	X004CCRXK3	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	CVG2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNNA58YRB3YX	Chose a different rug
2025-03-12T23:00:51-07:00	112-3634914-3081842	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	X004CCRXK3	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TEN1	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNPMDN7881185	
2025-03-12T21:15:31-07:00	114-5208355-9724218	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	X004CCRXK3	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	MCI7	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNO284327401	
2025-03-12T16:58:36-07:00	111-0481882-4923402	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	X004CBBSFZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor	1	LEX1	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNNA5NFWC73X	
2025-03-12T11:18:39-07:00	114-3364608-3166639	G24267-1A-Cream-6x9-US-V1	B0DBYV567L	X004CCKPG7	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	PGA1	SELLABLE	QUALITY_UNACCEPTABLE	Unit returned to inventory	LPNAC987967750	
2025-03-12T08:52:45-07:00	113-5267315-3780237	G24268-7-Black-5x7-US-V1	B0DBZB9JY5	X004CCTMV1	LUXRUG Washable Area Rug 5x7 - Traditional Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Dining Room Rugs for Under Table Indoor Carpet for Living Room	1	HOU3	CUSTOMER_DAMAGED	APPAREL_TOO_LARGE	Unit returned to inventory	LPNPMDK7653532	
2025-03-12T08:12:36-07:00	111-7884364-8450651	G24267-1A-Cream-6x9-US-V1	B0DBYV567L	X004CCKPG7	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	LEX1	CUSTOMER_DAMAGED	APPAREL_TOO_LARGE	Unit returned to inventory	LPNNA5YZZ8LQH	
2025-03-12T06:32:25-07:00	112-5452654-3879456	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	X004CCRXK3	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TEN1	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNPMDO7148084	
2025-03-12T05:59:07-07:00	113-7310581-5032233	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	X004CBBSFZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor	1	PGA1	CUSTOMER_DAMAGED	APPAREL_TOO_SMALL	Unit returned to inventory	LPNAC655886258	
2025-03-12T05:17:23-07:00	112-5338153-2366622	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	X004CBJR85	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	IND8	CUSTOMER_DAMAGED	MISORDERED	Unit returned to inventory	LPNO315140923	
2025-03-12T04:13:30-07:00	113-5514136-9546626	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	X004CBJR85	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	LEX2	CUSTOMER_DAMAGED	APPAREL_TOO_SMALL	Unit returned to inventory	LPNNA5HR1QFV2	
2025-03-12T02:36:50-07:00	111-1727766-3969006	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	X004CBJR85	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	MCI7	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNO235003631	I need to order a bigger size for my space. Rug was too small for the space.
2025-03-12T01:11:48-07:00	112-9355743-7450643	G24136-7-Beige-3x5-US-V1	B0DBZ697XG	X004CCV651	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	EWR7	SELLABLE	UNWANTED_ITEM	Unit returned to inventory	LPNRRIZ3118985	color wrong
2025-03-12T01:00:17-07:00	112-9320764-5153053	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	X004CCRGQT	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor	1	TUS1	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory	LPNPMDG5146080	
2025-03-11T23:10:21-07:00	111-3636142-0933055	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	X004CCRXK3	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TEN1	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory	LPNPMDS6570605	
2025-03-11T18:39:42-07:00	111-9384371-2483454	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	X004CBBSFZ	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor	1	EWR7	SELLABLE	NO_REASON_GIVEN	Unit returned to inventory	LPNRRIU4167205	
2025-03-11T12:47:06-07:00	114-2985623-5394623	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	X004CCRGQT	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor	1	CVG2	SELLABLE	APPAREL_TOO_LARGE	Unit returned to inventory	LPNNA5K916LPQ	It did not fit the space I needed it for
2025-03-11T11:05:26-07:00	113-2806163-8546657	G24267-1A-Cream-5x7-US-V1	B0DBYX9CK6	X004CCOSNN	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room	1	CHA1	CUSTOMER_DAMAGED	ORDERED_WRONG_ITEM	Unit returned to inventory	LPNNA5BHCKKBM	
2025-03-11T10:16:54-07:00	113-7695091-8360246	G24268-7-Black-8x10-US-V1	B0DBY8NGRN	X004CCN1OF	LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	SDF6	CUSTOMER_DAMAGED	NO_REASON_GIVEN	Unit returned to inventory	LPNNK4MHBPN8N	
2025-03-11T07:02:03-07:00	114-1142015-8237013	N1338-3-Sage Green-3x5-US-V1	B0DBYMRB1C	X004CCZFPN	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	IAH1	CUSTOMER_DAMAGED	APPAREL_TOO_LARGE	Unit returned to inventory	LPNAC973605459	
2025-03-11T06:57:08-07:00	114-7465801-2197038	N1338-1-Orange-3x5-US-V1	B0DBZ7YNH5	X004CCRHBX	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor	1	IAH1	CUSTOMER_DAMAGED	APPAREL_TOO_LARGE	Unit returned to inventory	LPNAC519335458	
2025-03-11T05:48:11-07:00	111-1701404-9801861	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	X004CBJR85	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room	1	CHA1	SELLABLE	SWITCHEROO	Unit returned to inventory	LPNNA5ZJQSJFW	Wrong color, and wrong size.
2025-03-11T00:45:58-07:00	111-4638985-0884247	G24268-7-Black-9x12-US-V1	B0DBYYXW44	X004CCKRQF	LUXRUG Area Rugs 9x12 Living Room - Large Washable Charcoal Black Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor	1	TUS1	SELLABLE	NOT_AS_DESCRIBED	Unit returned to inventory	LPNPMDF8594061	Didn’t fit room
